job_id,start_datetime,end_datetime,times_reopened,status,VIN,cust_id
JB_ID10348,08/16/22 09:02,08/17/22 08:15,0,Closed,1JTCL64R0H0016934,C000288
JB_ID10364,08/22/22 09:13,,0,Open,1GCNCPEH7EZ302967,C000289
JB_ID10366,06/01/22 10:48,06/01/22 22:59,0,Closed,1B3ACB6R78N503364,C000290
JB_ID10372,06/06/22 11:55,06/07/22 00:04,0,Closed,WDDHF8HBXAA213198,C000291
JB_ID10376,05/24/22 08:10,05/24/22 15:10,0,Closed,3VWFT71K06M851063,C000292
JB_ID10378,08/18/22 12:16,,0,Open,WDDPK5HA0DF051834,C000293
JB_ID10385,06/27/22 13:39,06/28/22 06:36,0,Closed,5N1DD28T54C622980,C000295
JB_ID10391,07/26/22 12:19,07/26/22 17:09,0,Closed,3FAHP0DC3AR119115,C000296
JB_ID10396,06/27/22 11:38,06/27/22 19:36,0,Closed,3C7WRKBJ2EG256648,C000297
JB_ID10414,05/05/22 09:05,05/05/22 12:26,0,Closed,WBAAM5330XFR00404,C000298
JB_ID10426,07/18/22 13:13,07/20/22 08:20,0,Closed,1JTCL64R0H0016932,C000125
JB_ID10427,05/13/22 10:30,05/13/22 16:44,0,Closed,1N4AA5AP9CC966919,C000299
JB_ID10446,07/11/22 09:53,07/11/22 20:48,0,Closed,WDZPE7CD1B5533649,C000300
JB_ID10455,07/05/22 13:42,07/06/22 06:29,0,Closed,1G1FP87W0F0016086,C000302
JB_ID10459,04/04/22 08:25,04/05/22 00:56,0,Closed,4JGAB74E91A268069,C000305
JB_ID10474,04/11/22 11:01,04/16/22 20:22,0,Closed,YS3ED45E2V9900027,C000306
JB_ID10485,07/18/22 10:07,07/19/22 15:16,0,Closed,1FMDU84P4YZC41095,C000307
JB_ID10488,05/12/22 08:48,05/19/22 00:38,0,Closed,19VDE2E71FE427208,C000308
JB_ID10495,07/04/22 13:11,07/06/22 03:24,0,Closed,WDDPK5HA0DF051826,C000309
JB_ID10505,04/28/22 08:21,04/28/22 21:57,0,Closed,JF2AF52B0B0011341,C000310
JB_ID10512,04/04/22 08:52,04/07/22 02:04,0,Closed,JH2RC3603MM100852,C000311
JB_ID10523,04/18/22 12:19,04/20/22 19:38,0,Closed,JN1AS44D6WW551439,C000312
JB_ID10546,08/05/22 09:50,08/06/22 05:38,0,Closed,WVWGK73C07E159987,C000313
JB_ID10556,08/08/22 08:56,,0,Open,1GNDX33LX5D202136,C000314
JB_ID10558,05/18/22 11:36,05/18/22 23:55,0,Closed,1N4AA5AP9CC966918,C000315
JB_ID10564,05/30/22 11:36,05/30/22 23:06,0,Closed,2HGES25773H531416,C000316
JB_ID10571,05/11/22 10:32,05/12/22 04:44,0,Closed,WVWGK73C07E159991,C000317
JB_ID10572,07/07/22 11:32,07/09/22 04:48,0,Closed,JN1AS44D6WW551438,C000318
JB_ID10574,06/06/22 12:43,06/07/22 01:13,0,Closed,YS3ED45E2V9900039,C000320
JB_ID10581,06/21/22 10:17,06/22/22 22:46,0,Closed,1N4AA5AP9CC966913,C000255
JB_ID10607,04/08/22 11:49,04/14/22 18:27,0,Closed,5J8TC2H72ML002633,C000321
JB_ID10633,07/15/22 10:23,07/15/22 14:20,0,Closed,YS3ED58E7Y9000068,C000323
JB_ID10637,08/24/22 13:43,08/24/22 23:33,0,Closed,1GNDX33LX5D202139,C000325
JB_ID10648,08/22/22 13:01,,0,Open,WAUFGAFC4EN108955,C000326
JB_ID10660,04/15/22 08:12,04/24/22 01:21,0,Closed,19VDE2E71FE427209,C000327
JB_ID10675,04/11/22 10:49,04/11/22 16:05,0,Closed,YS3EB59A273512732,C000328
JB_ID10676,06/13/22 08:54,06/15/22 13:15,0,Closed,1N4AA5AP9CC966910,C000329
JB_ID10684,07/05/22 12:23,07/05/22 20:12,0,Closed,19UYA31581L000011,C000330
JB_ID10690,06/30/22 08:56,06/30/22 11:53,0,Closed,19UYA31581L000008,C000158
JB_ID10691,06/23/22 13:59,07/01/22 00:13,0,Closed,WDZPE7CD1B5533650,C000331
JB_ID10698,06/13/22 13:18,06/14/22 09:27,0,Closed,WA1DKBFP0BA017239,C000332
JB_ID10718,06/16/22 09:16,06/20/22 18:31,0,Closed,1GCRKSE00E0011839,C000081
JB_ID10733,04/26/22 11:41,04/27/22 15:24,0,Closed,3VWSF31C070014459,C000333
JB_ID10734,05/12/22 08:11,05/12/22 21:45,0,Closed,19UYA31581L000013,C000334
JB_ID10749,06/06/22 10:41,06/06/22 21:15,0,Closed,WBAAM5330XFR00400,C000335
JB_ID10752,07/04/22 09:29,07/04/22 21:29,0,Closed,1JCBU7730H0015530,C000337
JB_ID10761,06/01/22 09:11,06/01/22 15:54,0,Closed,WAUFGAFC4EN108961,C000338
JB_ID10762,06/01/22 09:00,06/01/22 18:59,0,Closed,WAUFGAFC4EN108960,C000199
JB_ID10774,06/27/22 10:30,06/28/22 12:36,0,Closed,1N4AA5AP9CC966924,C000339
JB_ID10776,07/21/22 08:25,07/22/22 04:58,0,Closed,WBAFR9C51DD090464,C000340
JB_ID10779,04/11/22 13:04,04/12/22 18:59,0,Closed,1N4AA5AP9CC966927,C000341
JB_ID10792,07/25/22 09:42,07/25/22 23:58,0,Closed,1FTCA14X0M0014985,C000342
JB_ID10804,05/18/22 11:32,05/19/22 05:49,0,Closed,1N4AA5AP9CC966900,C000343
JB_ID10809,07/18/22 11:57,07/20/22 17:28,0,Closed,1GCRKSE00E0011846,C000012
JB_ID10813,05/05/22 09:45,05/06/22 10:28,0,Closed,WBAAM5330XFR00407,C000344
JB_ID10822,04/14/22 10:45,04/15/22 12:58,0,Closed,YS3EB59A273512735,C000088
JB_ID10824,04/14/22 13:03,04/14/22 21:27,0,Closed,YS3ED58E7Y9000074,C000345
JB_ID10826,04/22/22 09:16,04/22/22 12:08,0,Closed,JH4KB16608C000031,C000346
JB_ID10835,05/03/22 12:04,05/04/22 02:22,0,Closed,JH4CU2E60BC012598,C000347
JB_ID10845,06/06/22 11:32,06/06/22 17:27,0,Closed,WDBGA32E8PA096981,C000348
JB_ID10850,04/21/22 12:30,04/23/22 05:16,0,Closed,5N1DD28T54C622985,C000349
JB_ID10864,07/26/22 13:46,07/26/22 16:04,0,Closed,3VWSF31C070014463,C000350
JB_ID10867,07/28/22 11:10,07/28/22 22:22,0,Closed,JN1AZ34E74T064384,C000351
JB_ID10870,08/10/22 12:14,,0,Open,1J8GM48546W159651,C000352
JB_ID10871,08/26/22 10:25,,0,Open,3VWFT71K06M851065,C000171
JB_ID10876,06/13/22 09:47,06/13/22 13:47,0,Closed,2FMEK62C99BA18799,C000353
JB_ID10877,04/25/22 08:22,04/26/22 02:02,0,Closed,WDDHF8HBXAA213194,C000354
JB_ID10885,08/08/22 12:25,08/08/22 13:58,0,Closed,JH4KB16608C000030,C000355
JB_ID10895,05/26/22 09:06,05/27/22 11:00,0,Closed,WDDPK5HA0DF051822,C000356
JB_ID10901,05/23/22 08:46,05/24/22 08:05,0,Closed,WVWGK73C07E159977,C000357
JB_ID10907,07/27/22 09:55,07/28/22 10:13,0,Closed,4S3BMAF61A1238651,C000111
JB_ID10911,04/07/22 10:47,04/08/22 12:49,0,Closed,2B4FK2132HR250082,C000358
JB_ID10923,04/11/22 11:00,04/12/22 06:48,0,Closed,YS3EB59A273512741,C000359
JB_ID10937,08/05/22 12:30,08/05/22 16:49,0,Closed,19VDE2E71FE427213,C000360
JB_ID10940,06/28/22 10:49,06/30/22 04:40,0,Closed,JF1GD45M36H065435,C000362
JB_ID10941,05/23/22 12:16,05/23/22 23:11,0,Closed,1B7FD14T2HS479662,C000363
JB_ID10956,07/12/22 13:29,07/13/22 13:17,0,Closed,JTMZK31V99D000382,C000070
JB_ID10970,08/15/22 13:02,08/16/22 11:04,0,Closed,1GBJC74K09E107666,C000365
JB_ID10976,06/09/22 08:46,06/09/22 22:12,1,Closed,YS3CC55B6N9000063,C000366
JB_ID10986,06/27/22 08:45,06/28/22 18:32,1,Closed,1J8GM48546W159630,C000367
JB_ID10996,06/07/22 13:37,06/08/22 10:31,1,Closed,4S3BMAF61A1238658,C000368
JB_ID10997,08/08/22 11:19,08/08/22 18:09,1,Closed,3VWSF31C070014471,C000369
JB_ID11018,07/12/22 13:41,07/13/22 13:11,1,Closed,TRUUT28N311005106,C000370
JB_ID11027,07/25/22 08:07,07/25/22 13:17,1,Closed,1B3ACB6R78N503358,C000371
JB_ID11036,05/27/22 08:17,05/27/22 19:27,1,Closed,YS3FB59S581102418,C000372
JB_ID11045,06/30/22 08:06,07/01/22 21:49,1,Closed,WDZPE7CD1B5533653,C000373
JB_ID11059,08/26/22 13:44,,0,Open,5TEMU52NX6Z303508,C000374
JB_ID11063,05/02/22 12:50,05/16/22 01:35,1,Closed,1VWFA9170G0017209,C000375
JB_ID11065,08/01/22 11:47,08/01/22 21:24,1,Closed,1J8GM48546W159645,C000376
JB_ID11066,08/23/22 13:01,,0,Open,WDZPE7CD1B5533649,C000300
JB_ID11073,06/29/22 12:19,06/29/22 17:21,1,Closed,WDBGA32E8PA096974,C000377
JB_ID11080,08/23/22 09:36,,0,Open,WDBGA32E8PA096969,C000378
JB_ID11088,04/21/22 13:06,04/23/22 09:12,1,Closed,JF1AW53B0E0016835,C000379
JB_ID11099,05/30/22 09:11,06/01/22 03:41,1,Closed,1FTCA14X0M0014985,C000342
JB_ID11100,05/19/22 08:14,05/19/22 22:20,1,Closed,3FAHP0DC3AR119112,C000380
JB_ID11102,06/07/22 12:31,06/10/22 09:09,1,Closed,3C7WRKBJ2EG256660,C000385
JB_ID11108,08/16/22 12:20,,0,Open,2HGES25773H531411,C000386
JB_ID11109,05/30/22 13:03,06/01/22 14:58,1,Closed,4JGAB74E91A268070,C000387
JB_ID11121,06/13/22 11:14,06/19/22 20:59,1,Closed,JF1AN4320J0019236,C000388
JB_ID11126,04/22/22 08:46,04/23/22 07:59,1,Closed,JH4CU2E60BC012595,C000389
JB_ID11140,07/18/22 09:47,07/19/22 15:01,1,Closed,1B7FD14T2HS479662,C000363
JB_ID11164,04/07/22 10:37,04/07/22 22:56,1,Closed,1VWFA9170G0017211,C000390
JB_ID11177,08/29/22 11:31,,0,Open,JTMZK31V99D000383,C000391
JB_ID11199,06/07/22 12:14,06/08/22 02:17,1,Closed,2HGES25773H531413,C000392
JB_ID11210,04/01/22 11:19,04/02/22 14:35,1,Closed,1N4AA5AP9CC966923,C000393
JB_ID11217,05/02/22 11:51,05/02/22 12:22,1,Closed,1HGCB767XPA016609,C000394
JB_ID11220,05/16/22 08:13,05/16/22 12:21,1,Closed,3VWSF31C070014464,C000395
JB_ID11228,06/21/22 09:18,06/22/22 15:48,1,Closed,1JTCL64R0H0016925,C000396
JB_ID11230,04/13/22 09:41,04/14/22 09:50,1,Closed,JN1AS44D6WW551449,C000397
JB_ID11240,07/04/22 11:32,07/06/22 19:23,1,Closed,4S3BMAF61A1238644,C000398
JB_ID11247,06/03/22 09:00,06/05/22 00:30,1,Closed,1J8GM48546W159649,C000399
JB_ID11262,05/31/22 10:38,06/09/22 08:39,1,Closed,JH4KB16608C000040,C000400
JB_ID11268,06/03/22 09:13,06/03/22 21:13,1,Closed,1JCBU7730H0015525,C000401
JB_ID11280,06/20/22 12:30,06/21/22 13:17,2,Closed,1B3ACB6R78N503359,C000402
JB_ID11282,05/16/22 10:37,05/16/22 15:01,2,Closed,JTMZK31V99D000387,C000403
JB_ID11284,08/22/22 11:11,,0,Open,JN1AS44D6WW551435,C000404
JB_ID11290,06/28/22 08:22,06/28/22 09:43,2,Closed,5TEMU52NX6Z303503,C000405
JB_ID11293,08/18/22 08:07,08/18/22 08:52,1,Closed,JH4CW2H50CC000236,C000406
JB_ID11300,08/08/22 08:26,,0,Open,1G1FP87W0F0016093,C000407
JB_ID11302,08/19/22 12:40,,0,Open,19UYA31581L000009,C000203
JB_ID11307,06/22/22 08:52,06/22/22 17:53,2,Closed,3FAHP0DC3AR119107,C000408
JB_ID11311,07/28/22 12:32,07/30/22 01:29,2,Closed,JT3HF21A220065649,C000409
JB_ID11321,07/04/22 13:03,07/04/22 15:31,2,Closed,WDBGA32E8PA096972,C000410
JB_ID11324,04/08/22 13:36,04/09/22 03:01,2,Closed,JF1GM4350XG401594,C000415
JB_ID11326,08/08/22 08:34,08/10/22 16:58,2,Closed,1GB1KZCG0D0018235,C000151
JB_ID11334,08/11/22 12:46,,0,Open,4JGAB74E91A268063,C000416
JB_ID11349,06/22/22 09:49,06/22/22 17:49,2,Closed,3VWSF31C070014471,C000369
JB_ID11354,07/11/22 12:10,07/11/22 14:38,2,Closed,2B4GP4534TR765870,C000417
JB_ID11369,04/11/22 10:06,04/12/22 07:10,2,Closed,WBAAM5330XFR00405,C000418
JB_ID11379,04/29/22 12:02,04/30/22 07:02,2,Closed,WBAU973568UF06687,C000419
JB_ID11386,04/13/22 13:57,04/14/22 13:57,2,Closed,WBAU973568UF06692,C000420
JB_ID11388,05/13/22 10:53,05/13/22 17:21,2,Closed,1N4AA5AP9CC966922,C000421
JB_ID11396,05/02/22 11:26,05/06/22 05:35,2,Closed,1GCRKSE00E0011836,C000422
JB_ID11400,04/01/22 10:05,04/01/22 20:53,2,Closed,1HGCB767XPA016611,C000423
JB_ID11402,04/25/22 10:31,04/28/22 22:56,2,Closed,1B7FD14T2HS479665,C000424
JB_ID11404,06/06/22 10:58,06/06/22 14:19,2,Closed,WBABE5301PJA03689,C000425
JB_ID11417,05/02/22 11:52,05/02/22 18:37,2,Closed,1J8GM48546W159628,C000426
JB_ID11418,06/09/22 08:57,06/10/22 23:57,1,Closed,YS3CC55B6N9000070,C000427
JB_ID11429,08/10/22 10:25,,0,Open,1GBJC74K09E107676,C000429
JB_ID11440,07/05/22 08:02,07/13/22 22:45,3,Closed,WVWAB7AJ8CW168089,C000090
JB_ID11449,05/17/22 08:48,05/18/22 00:33,3,Closed,1FMDU84P4YZC41093,C000430
JB_ID11470,06/30/22 13:51,07/07/22 14:48,3,Closed,1FTJS34S0VHC12170,C000209
JB_ID11479,04/25/22 11:16,04/25/22 21:28,3,Closed,1G1FP87W0F0016095,C000431
JB_ID11483,08/08/22 10:03,08/09/22 19:51,3,Closed,1VWFA9170G0017202,C000194
JB_ID11486,05/05/22 10:08,05/05/22 17:20,3,Closed,WBAU973568UF06688,C000432
JB_ID11488,06/20/22 12:03,06/26/22 18:50,3,Closed,19UYA31581L000012,C000433
JB_ID11499,06/21/22 11:18,06/22/22 17:10,3,Closed,1N4AA5AP9CC966917,C000434
JB_ID10023,05/17/22 11:39,05/17/22 14:33,0,Closed,1GBJC74K09E107669,C000435
JB_ID10025,08/22/22 10:19,08/22/22 20:23,0,Closed,1VWFA9170G0017212,C000436
JB_ID10034,05/13/22 10:17,05/14/22 04:41,0,Closed,1N4AA5AP9CC966916,C000437
JB_ID10038,07/04/22 11:59,07/05/22 01:50,0,Closed,JT3HF21A220065650,C000438
JB_ID10048,06/29/22 11:46,06/29/22 23:17,0,Closed,WBAGH8345YD656769,C000439
JB_ID10050,06/20/22 12:23,06/20/22 17:08,0,Closed,19VDE2E71FE427212,C000440
JB_ID10053,05/17/22 08:19,05/31/22 05:32,0,Closed,19UYA31581L000015,C000441
JB_ID10055,06/29/22 08:49,06/29/22 12:20,0,Closed,WAUDJ84A0PN039701,C000442
JB_ID10134,07/04/22 11:42,07/13/22 22:30,0,Closed,JF1GM4350XG401599,C000443
JB_ID10155,06/13/22 12:27,06/13/22 21:25,0,Closed,JH4CU2E60BC012604,C000444
JB_ID10161,06/08/22 12:06,06/09/22 03:45,0,Closed,WBAAM5330XFR00401,C000446
JB_ID10173,06/08/22 11:46,06/09/22 04:13,0,Closed,WAUWGAFC9CN141570,C000447
JB_ID10174,04/25/22 13:33,04/25/22 22:48,0,Closed,1VWFA9170G0017208,C000448
JB_ID10182,04/15/22 12:03,04/25/22 11:33,0,Closed,1HFSC55126A200099,C000449
JB_ID10198,05/23/22 12:21,05/30/22 12:50,0,Closed,1FMDU84P4YZC41095,C000307
JB_ID10204,08/15/22 11:20,,0,Open,1B7FD14T2HS479670,C000450
JB_ID10234,08/01/22 08:23,08/02/22 11:23,0,Closed,WBAAM5330XFR00406,C000451
JB_ID10310,05/18/22 10:59,05/19/22 03:54,0,Closed,1J8GM48546W159638,C000452
JB_ID10353,07/11/22 12:14,07/11/22 23:45,0,Closed,2HGES25773H531417,C000453
JB_ID10383,05/31/22 11:11,05/31/22 15:14,0,Closed,JHMED8356KS865643,C000454
JB_ID10388,06/15/22 08:20,06/16/22 00:14,0,Closed,WAUPJAFM0B0010253,C000455
JB_ID10419,08/17/22 11:37,,0,Open,4S3BMAF61A1238644,C000398
JB_ID10460,05/30/22 11:45,05/30/22 22:23,0,Closed,3FAHP0DC3AR119115,C000296
JB_ID10472,08/05/22 09:24,08/06/22 21:06,0,Closed,WBSDX9C52BE784173,C000456
JB_ID10476,05/25/22 12:41,05/27/22 07:48,0,Closed,WBSDX9C52BE784175,C000082
JB_ID10484,06/07/22 13:31,06/07/22 20:49,0,Closed,4JGAB74E91A268071,C000457
JB_ID10502,07/15/22 09:01,07/16/22 03:55,0,Closed,WDDHF8HBXAA213191,C000458
JB_ID10511,04/25/22 10:07,04/25/22 19:13,0,Closed,YS3CC55B6N9000069,C000459
JB_ID10518,07/07/22 12:01,07/08/22 04:00,0,Closed,JT3HF21A220065642,C000460
JB_ID10542,04/04/22 12:05,04/05/22 17:59,0,Closed,WBAGH8345YD656770,C000461
JB_ID10566,07/26/22 12:14,07/27/22 06:49,0,Closed,2HGES25773H531416,C000316
JB_ID10575,07/27/22 08:34,08/07/22 23:01,0,Closed,4JGAB74E91A268058,C000462
JB_ID10579,08/10/22 08:50,08/10/22 21:09,0,Closed,19UYA31581L000016,C000463
JB_ID10593,04/18/22 09:01,04/19/22 06:46,0,Closed,3FAHP0DC3AR119110,C000465
JB_ID10596,04/11/22 11:26,04/12/22 02:50,0,Closed,19UYA31581L000001,C000466
JB_ID10601,04/13/22 08:49,04/13/22 22:51,0,Closed,JH4CU2E60BC012599,C000016
JB_ID10629,08/10/22 10:20,,0,Open,1FMDU84P4YZC41094,C000467
JB_ID10634,08/01/22 11:57,08/05/22 02:40,0,Closed,1J8GM48546W159650,C000468
JB_ID10663,04/29/22 11:59,04/30/22 09:06,0,Closed,WA1KK68R29A016879,C000469
JB_ID10703,04/20/22 12:12,04/22/22 04:42,0,Closed,1GNDX33LX5D202128,C000470
JB_ID10726,07/11/22 09:29,07/15/22 06:38,0,Closed,WDDPK5HA0DF051843,C000471
JB_ID10748,04/22/22 13:07,04/23/22 02:37,0,Closed,WAUVFAFH1BN009824,C000472
JB_ID10760,04/04/22 12:52,04/05/22 18:28,0,Closed,WDBGA32E8PA096970,C000473
JB_ID10783,08/30/22 11:45,,0,Open,JH4CU2E60BC012608,C000474
JB_ID10788,07/25/22 13:13,07/26/22 05:27,0,Closed,1VWFA9170G0017200,C000475
JB_ID10799,08/31/22 09:36,,0,Open,WDBGA32E8PA096977,C000476
JB_ID10841,07/28/22 08:10,07/28/22 18:10,0,Closed,JF2AF52B0B0011347,C000477
JB_ID10844,05/19/22 13:44,05/20/22 03:02,0,Closed,JF1AN4320J0019232,C000478
JB_ID10853,05/12/22 08:23,05/23/22 10:52,0,Closed,19VDE2E71FE427202,C000479
JB_ID10888,08/10/22 08:18,,0,Open,WVWGK73C07E159989,C000480
JB_ID10891,08/09/22 09:17,08/09/22 12:23,0,Closed,WBAAM5330XFR00403,C000481
JB_ID10898,08/09/22 08:08,08/09/22 11:38,0,Closed,JT2SV12H0E0208514,C000482
JB_ID10903,05/30/22 12:07,06/02/22 01:33,0,Closed,3VWSF31C070014462,C000483
JB_ID10928,06/13/22 11:51,06/13/22 20:40,0,Closed,JF1GM4350XG401596,C000484
JB_ID10973,05/17/22 08:38,05/17/22 11:11,0,Closed,1B7FD14T2HS479671,C000485
JB_ID10981,07/22/22 13:23,07/22/22 22:35,1,Closed,YS3FB59S581102420,C000486
JB_ID11031,04/27/22 11:56,04/27/22 14:05,1,Closed,JF1GM4350XG401598,C000487
JB_ID11046,04/11/22 12:43,04/12/22 01:40,1,Closed,1HFSC55126A200100,C000488
JB_ID11052,08/04/22 12:32,,0,Open,WA1DKBFP0BA017245,C000489
JB_ID11053,05/12/22 10:35,05/21/22 20:11,1,Closed,1FTCA14X0M0014981,C000491
JB_ID11068,07/13/22 08:26,07/14/22 20:34,1,Closed,TRUUT28N311005110,C000492
JB_ID11069,06/08/22 12:32,06/14/22 20:27,1,Closed,WVWGK73C07E159976,C000493
JB_ID11070,06/08/22 10:28,06/16/22 20:04,1,Closed,JT3HF21A220065648,C000494
JB_ID11078,08/04/22 11:38,08/05/22 08:42,1,Closed,JT2SV12H0E0208518,C000495
JB_ID11119,04/28/22 12:04,04/29/22 07:22,1,Closed,JHMED8356KS865651,C000496
JB_ID11130,07/19/22 11:35,07/20/22 07:44,1,Closed,3VWFT71K06M851054,C000497
JB_ID11135,07/25/22 09:12,07/27/22 08:43,1,Closed,1FD9W4GT6CEB55163,C000498
JB_ID11149,06/20/22 12:49,06/20/22 22:39,1,Closed,1B3ACB6R78N503367,C000499
JB_ID11158,08/29/22 13:18,08/31/22 23:06,1,Closed,3VWSF31C070014461,C000500
JB_ID11180,06/13/22 11:21,06/13/22 20:48,1,Closed,JF1AW53B0E0016839,C000501
JB_ID11190,08/09/22 13:21,08/10/22 20:44,1,Closed,WDZPE7CD1B5533650,C000331
JB_ID11204,07/06/22 11:03,07/06/22 13:46,1,Closed,1JCBU7730H0015515,C000502
JB_ID11239,08/03/22 08:33,08/04/22 01:16,1,Closed,5TEMU52NX6Z303498,C000188
JB_ID11246,06/27/22 09:11,06/30/22 15:44,1,Closed,1J8GM48546W159647,C000503
JB_ID11281,04/25/22 12:20,04/25/22 20:15,2,Closed,1HFSC0401CA204874,C000504
JB_ID11289,04/07/22 10:12,04/08/22 08:42,2,Closed,1J8GM48546W159640,C000505
JB_ID11298,05/24/22 13:42,05/24/22 20:54,2,Closed,WBAGH8345YD656768,C000506
JB_ID11336,08/09/22 12:16,08/10/22 12:35,2,Closed,WBAU973568UF06694,C000507
JB_ID11395,05/02/22 13:21,05/11/22 18:47,2,Closed,2B4GP4534TR765869,C000508
JB_ID11430,07/06/22 12:38,08/09/22 12:09,3,Closed,2HGES25773H531414,C000038
JB_ID11459,08/15/22 08:10,08/15/22 11:41,3,Closed,JF1GD45M36H065435,C000362
JB_ID11466,06/27/22 09:20,06/27/22 15:56,3,Closed,1J8GM48546W159651,C000352
JB_ID10013,04/05/22 12:04,04/06/22 06:31,0,Closed,YS3ED45E2V9900034,C000509
JB_ID10018,06/06/22 12:18,06/06/22 17:41,0,Closed,WVWAB7AJ8CW168091,C000510
JB_ID10029,05/27/22 12:03,05/27/22 23:03,0,Closed,1B7FD14T2HS479672,C000511
JB_ID10041,06/02/22 09:39,06/02/22 13:15,0,Closed,1FMDU84P4YZC41096,C000512
JB_ID10066,06/24/22 11:23,06/24/22 18:02,0,Closed,19UYA31581L000016,C000463
JB_ID10074,05/04/22 10:11,05/04/22 18:49,0,Closed,JH4CU2E60BC012606,C000513
JB_ID10085,06/17/22 11:14,06/17/22 19:20,0,Closed,3C7WRKBJ2EG256653,C000514
JB_ID10097,05/24/22 12:15,05/25/22 00:24,0,Closed,WAUDJ84A0PN039697,C000515
JB_ID10099,08/24/22 09:10,,0,Open,19VDE2E71FE427214,C000516
JB_ID10100,04/04/22 08:58,04/05/22 16:55,0,Closed,JH2RC3603MM100853,C000517
JB_ID10104,06/03/22 08:11,06/03/22 12:15,0,Closed,1GCRKSE00E0011844,C000518
JB_ID10107,05/03/22 11:52,05/03/22 21:28,0,Closed,JF1AW53B0E0016829,C000521
JB_ID10144,07/19/22 12:45,07/19/22 21:26,0,Closed,3VWFT71K06M851063,C000292
JB_ID10151,06/21/22 13:37,06/22/22 14:36,0,Closed,2B4FK2132HR250071,C000522
JB_ID10160,07/18/22 12:41,07/27/22 01:53,0,Closed,1JCBU7730H0015504,C000523
JB_ID10169,06/06/22 12:13,06/06/22 21:34,0,Closed,WDZPE7CD1B5533655,C000524
JB_ID10178,07/25/22 11:42,07/26/22 05:13,0,Closed,1HFSC55126A200098,C000525
JB_ID10181,04/18/22 12:25,04/18/22 19:22,0,Closed,JN1AZ34E74T064385,C000526
JB_ID10186,08/25/22 10:40,,0,Open,2B4GP4534TR765870,C000417
JB_ID10189,04/20/22 09:33,04/22/22 08:21,0,Closed,1FTCA14X0M0014975,C000527
JB_ID10194,05/24/22 08:04,05/25/22 19:04,0,Closed,3VWFT71K06M851054,C000497
JB_ID10205,07/04/22 10:43,07/04/22 14:37,0,Closed,3C7WRKBJ2EG256656,C000528
JB_ID10208,06/20/22 09:15,07/01/22 14:03,0,Closed,JN1AS44D6WW551436,C000529
JB_ID10219,06/17/22 09:01,06/25/22 23:05,0,Closed,1N4AA5AP9CC966930,C000530
JB_ID10226,04/08/22 13:34,04/09/22 07:34,0,Closed,JF1GD45M36H065434,C000531
JB_ID10235,04/20/22 12:35,04/22/22 17:59,0,Closed,1J8GM48546W159644,C000532
JB_ID10243,08/01/22 09:18,08/01/22 12:09,0,Closed,WDDHF8HBXAA213197,C000533
JB_ID10250,08/23/22 08:05,,0,Open,WAUWGAFC9CN141569,C000534
JB_ID10251,05/23/22 11:12,05/29/22 15:23,0,Closed,1B3ACB6R78N503361,C000175
JB_ID10277,06/13/22 11:58,06/15/22 13:19,0,Closed,JH2RC3603MM100857,C000535
JB_ID10293,08/08/22 09:54,08/08/22 13:30,0,Closed,1N4AA5AP9CC966917,C000434
JB_ID10319,05/06/22 08:01,05/06/22 18:05,0,Closed,WDDHF8HBXAA213190,C000536
JB_ID10320,05/23/22 13:11,05/24/22 01:45,0,Closed,1GCRKSE00E0011848,C000537
JB_ID10330,04/05/22 13:49,04/05/22 21:47,0,Closed,YS3FB59S581102422,C000538
JB_ID10335,05/24/22 12:54,05/26/22 11:56,0,Closed,WBAFR9C51DD090461,C000539
JB_ID10340,06/16/22 08:05,06/16/22 16:35,0,Closed,1FTCA14X0M0014983,C000540
JB_ID10341,05/02/22 10:38,05/03/22 02:54,0,Closed,1FMDU84P4YZC41097,C000541
JB_ID10346,06/06/22 12:34,06/07/22 05:34,0,Closed,YS3ED45E2V9900030,C000542
JB_ID10354,04/13/22 11:46,04/13/22 16:12,0,Closed,JTMZK31V99D000377,C000167
JB_ID10358,06/16/22 09:08,06/16/22 17:41,0,Closed,1GCNCPEH7EZ302961,C000056
JB_ID10369,05/26/22 10:29,05/26/22 15:36,0,Closed,WDDPK5HA0DF051845,C000543
JB_ID10382,06/20/22 11:03,06/21/22 10:24,0,Closed,WBAFR9C54DC271581,C000161
JB_ID10413,08/08/22 11:11,08/11/22 00:20,0,Closed,3FAHP0DC3AR119107,C000408
JB_ID10432,07/11/22 12:02,07/13/22 11:14,0,Closed,1VWFA9170G0017198,C000544
JB_ID10435,07/04/22 12:29,07/04/22 13:31,0,Closed,WBAFR9C51DD090468,C000545
JB_ID10451,08/25/22 09:34,,0,Open,1VWFA9170G0017205,C000131
JB_ID10457,06/30/22 08:23,06/30/22 10:37,0,Closed,YS3ED45E2V9900035,C000546
JB_ID10458,04/22/22 10:12,04/23/22 11:25,0,Closed,JN1AZ34E74T064388,C000547
JB_ID10464,05/30/22 09:04,05/31/22 03:46,0,Closed,1FTCA14X0M0014979,C000132
JB_ID10480,05/02/22 11:41,05/02/22 21:29,0,Closed,1GCRKSE00E0011841,C000548
JB_ID10482,05/30/22 08:34,05/31/22 01:07,0,Closed,1FMDU84P4YZC41087,C000549
JB_ID10489,05/10/22 13:03,05/11/22 11:43,0,Closed,WDDPK5HA0DF051821,C000550
